"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"AFFY","Affymax, Inc.","13.11","473388990","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/affy",
"AFFX","Affymetrix, Inc.","4.65","328415550","n/a","1996","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/affx",
"AGEN","Agenus Inc.","5.07","115519950","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agen",
"AGYS","Agilysys, Inc.","7.84","171601920","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/agys",
"AIRM","Air Methods Corporation","87.68","1125022080","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/airm",
"AIRT","Air T, Inc.","8.34","20399640","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/airt",
"ATSG","Air Transport Services Group, Inc","4.94","317474040","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/atsg",
"AMCN","AirMedia Group Inc","2.57","160943680","n/a","1995","Technology","Advertising","http://www.nasdaq.com/symbol/amcn",
"AIXG","Aixtron SE","13.46","1370093400","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aixg",
"AKAM","Akamai Technologies, Inc.","30.08","5389914880","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/akam",
"AKRX","Akorn, Inc.","15.57","1480644720","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/akrx",
"ALSK","Alaska Communications Systems Group, Inc.","2.19","99614340","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/alsk",
"AMRI","Albany Molecular Research, Inc.","2.71","83383990","n/a","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/amri",
"ALXN","Alexion Pharmaceuticals, Inc.","95.9","18421526900","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxn",
"ALXA","Alexza Pharmaceuticals, Inc.","4.62","54788580","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxa",
"ALCO","Alico, Inc.","28.32","208123680","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/alco",
"ALGN","Align Technology, Inc.","31.93","2565926730","n/a","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/algn",
"ALIM","Alimera Sciences, Inc.","3.21","100896720","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alim",
"ALKS","Alkermes plc","16.2","2109904200","n/a","1991","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alks",
"ALGT","Allegiant Travel Company","69","1324110000","n/a","2006","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/algt",
"ALLB","Alliance Bancorp, Inc. of Pennsylvania","11.94","65359560","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/allb",
"ABVA","Alliance Bankshares Corporation","4.19","21410900","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/abva",
"AFOP","Alliance Fiber Optic Products, Inc.","8.65","75964300","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/afop",
"ALNC","Alliance Financial Corporation","32.39","154986150","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/alnc",
"AHGP","Alliance Holdings GP, L.P.","39.33","2354411790","n/a","2006","Energy","Coal Mining","http://www.nasdaq.com/symbol/ahgp",
"ARLP","Alliance Resource Partners, L.P.","54.72","2009154240","n/a","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/arlp",
"AHPI","Allied Healthcare Products, Inc.","3.04","24696960","n/a","1992","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ahpi",
"AMOT","Allied Motion Technologies, Inc.","6.06","52358400","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/amot",
"ALTH","Allos Therapeutics, Inc.","1.8","190666800","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alth",
"ALLT","Allot Communications Ltd.","25.66","812292960","n/a","2006","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/allt",
"MDRX","Allscripts Healthcare Solutions, Inc.","9.87","1884163260","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/mdrx",
"AFAM","Almost Family Inc","21.94","204480800","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/afam",
"ALNY","Alnylam Pharmaceuticals, Inc.","11.64","604698000","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alny",
"AOSL","Alpha and Omega Semiconductor Limited","8.89","220498670","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/aosl",
"ATEC","Alphatec Holdings, Inc.","1.72","154142960","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atec",
"ALTI","Altair Nanotechnologies Inc.","0.56","38893120","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alti",
"ALTR","Altera Corporation","32.145","10371005640","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/altr",
"ALTE","Alterra Capital Holdings Limited","22.4","2251334400","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/alte",
"ASPS","Altisource Portfolio Solutions S.A.","70.78","1649952580","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/asps",
"APSA","Alto Palermo S.A.","14.0499","442529700.3","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/apsa",
"AIMC","Altra Holdings, Inc.","15.73","423703280","n/a","2006","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aimc",
"ALVR","Alvarion Ltd.","0.381","23775543","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/alvr",
"AMAG","AMAG Pharmaceuticals, Inc.","14.89","318020620","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amag",
"AMRN","Amarin Corporation PLC","13.39","1844780470","n/a","1995","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amrn",
"AMZN","Amazon.com, Inc.","220.07","99147256820","n/a","1997","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/amzn",
"EPAX","Ambassadors Group, Inc.","5.46","95964960","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/epax",
"AMBT","Ambient Corporation","5.71","94825970","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ambt",
"AMCX","AMC Networks Inc.","36.67","2134340680","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/amcx",
"AMED","Amedisys Inc","12.68","382010360","n/a","1987","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amed",
"UHAL","Amerco","85.06","1667856480","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/uhal",
"ASBI","Ameriana Bancorp","5.46","16319940","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbi",
"ATAX","America First Tax Exempt Investors, L.P.","5.29","226269170","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atax",
"AMOV","America Movil, S.A.B. de C.V.","24.8699","488693535","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/amov",
"AGNC","American Capital Agency Corp.","32.33","9698773690","n/a","1983","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agnc",
"AGNCP","American Capital Agency Corp.","25.9","178710000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agncp",
"MTGE","American Capital Mortgage Investment Corp.","23.31","550395720","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtge",
"ACAS","American Capital, Ltd.","9.45","3258369450","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/acas",
"ANCI","American Caresource Holdings Inc","0.66","11299860","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/anci",
"AETI","American Electric Technologies, Inc.","4.28","33867640","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aeti",
"AMIC","American Independence Corp.","4.83","39953760","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/amic",
"ALRN","American Learning Corporation","1.05","5166000","n/a","1984","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/alrn",
"AMNB","American National Bankshares, Inc.","22.47","175940100","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amnb",
"ANAT","American National Insurance Company","70.04","1879663480","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/anat",
"APFC","American Pacific Corporation","9.25","70485000","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/apfc",
"APEI","American Public Education, Inc.","30.24","545166720","n/a","2007","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apei",
"ARII","American Railcar Industries, Inc.","24.66","526540320","n/a","2006","Capital Goods","Railroads","http://www.nasdaq.com/symbol/arii",
"ARCP","American Realty Capital Properties, Inc.","10.15","74328450","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arcp",
"ARCT          ","American Realty Capital Trust, Inc.","10.44","1654479000","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/arct          ",
"AMRB","American River Bankshares","7.35","70795200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amrb",
"ASEI","American Science and Engineering, Inc.","54.93","489810810","n/a","n/a","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/asei",
"AMSWA","American Software, Inc.","8.31","201068760","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amswa",
"AMSC","American Superconductor Corporation","4.68","243023040","n/a","1991","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/amsc",
"AMWD","American Woodmark Corporation","16.18","232668400","n/a","1986","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/amwd",
"CRMT","America&#39;s Car-Mart, Inc.","37.35","358074450","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/crmt",
"THRM","Amerigon Incorporated","11.05","326505400","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/thrm",
"ABCB","Ameris Bancorp","11.69","278385660","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","25.54","463551000","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","2.7","52436700","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","26.55","12770550","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrvp",
"ASCA","Ameristar Casinos, Inc.","18.24","601336320","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/asca",
"ATLO","Ames National Corporation","22.45","209031950","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/atlo",
"AMGN","Amgen Inc.","71.385","55516685580","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","5.4","250430400","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","4.71","792636480","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/amkr",
"AMPL","Ampal-American Israel Corporation","0.1166","6545224.4","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ampl",
"AMPE","Ampio Pharmaceuticals, Inc.","3.84","119658240","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ampe",
"AMSG","Amsurg Corp.","28.97","916494920","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amsg",
"ASYS","Amtech Systems, Inc.","4.16","39432640","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asys",
"AFSI","AmTrust Financial Services, Inc.","28.55","1728274250","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afsi",
"AMLN","Amylin Pharmaceuticals, Inc.","27.46","4471915920","n/a","1992","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amln",
"AMRS","Amyris, Inc.","3.97","223586430","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amrs",
"ANAC","Anacor Pharmaceuticals, Inc.","5.56","175145560","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anac",
"ANAD","ANADIGICS, Inc.","1.8","126802800","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/anad",
"ADI","Analog Devices, Inc.","36.96","11026572480","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/adi",
"ALOG","Analogic Corporation","61.4","752702600","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/alog",
"ANLY","Analysts International Corporation","4.15","21057100","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/anly",
"ANEN","Anaren, Inc.","19","281789000","n/a","1972","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/anen",
"ACOM          ","Ancestry.com Inc.","26.17","1115286890","n/a","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/acom          ",
"ANCB","Anchor Bancorp","10.0001","25500255","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/ancb",
"AMCF","Andatee China Marine Fuel Services Corporation","2.099","19980381","n/a","2010","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/amcf",
"ANDA","Andina Acquisition Corporation","9.6","50400000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/anda",
"ANDAU","Andina Acquisition Corporation","10","40000000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/andau",
"ANDAW","Andina Acquisition Corporation","0.375","3375000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/andaw",
"ANGN","Angeion Corporation","5.69","22686030","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/angn",
"ANGI","Angie&#39;s List, Inc.","15.1","872160900","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/angi",
"ANGO","AngioDynamics, Inc.","12.015","418326255","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ango",
"ANIK","Anika Therapeutics Inc.","13.4","184437600","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/anik",
"ANNB","Annapolis Bancorp Inc.","7","27825000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/annb",
"ANSS","ANSYS, Inc.","62.17","5790948990","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/anss",
"ATRS","Antares Pharma, Inc.","3.6","375379200","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/atrs",
"ANTH","Anthera Pharmaceuticals, Inc.","2.87","117905340","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anth",
"APAGF","Apco Oil and Gas International Inc.","17.98","164337200","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apagf",
"ATNY","API Technologies Corp.","3.65","199724350","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/atny",
"APOG","Apogee Enterprises, Inc.","15.28","432179520","n/a","1971","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog",
"APOL","Apollo Group, Inc.","32.47","3901887430","n/a","1994","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apol",
"AINV","Apollo Investment Corporation","7.44","1509509040","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ainv",
"AAPL","Apple Inc.","570.765","533700662430","n/a","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl",
"ARCI","Appliance Recycling Centers of America, Inc.","4.05","22501800","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"AMAT","Applied Materials, Inc.","10.935","14015531655","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat",
"AMCC","Applied Micro Circuits Corporation","5.69","353263650","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/amcc",
"AREX","Approach Resources Inc.","22.95","769146300","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex",
"APRI","Apricus Biosciences, Inc","3.45","91811400","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri",
"ARCW","Arc Wireless Solutions, Inc.","3.05","9427550","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","0.47","5726010","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"ACGL","Arch Capital Group Ltd.","37.55","5086222600","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"ACAT","Arctic Cat Inc.","33.33","421491180","n/a","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARDNA","Arden Group, Inc.","88.25","271015750","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ardna",
"ARNA","Arena Pharmaceuticals, Inc.","9.195","1812849420","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","15.35","3405781250","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","27.71","714696320","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"ARIA","ARIAD Pharmaceuticals, Inc.","17.05","2825679450","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"ARBA","Ariba, Inc.","44.64","4471454880","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/arba",
"ARKR","Ark Restaurants Corp.","14.4","46728000","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ABFS","Arkansas Best Corporation","12.11","308356930","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/abfs",
"ARMH","ARM Holdings, plc","23.14","10611957720","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/armh",
"ARTX","Arotech Corporation","0.915","14360925","n/a","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"ARQL","ArQule, Inc.","5.65","351435650","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","3.67","327129120","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"ARRS","Arris Group Inc","13.35","1509097350","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"AROW","Arrow Financial Corporation","23.67","278406540","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Research Corporation","3.21","35993730","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","20.73","160906260","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"ARTC","ArthroCare Corporation","28.37","784657460","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/artc",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","7.139","28770170","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ARUN","Aruba Networks, Inc.","14.37","1606767180","n/a","2007","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/arun",
"ASBB","ASB Bancorp, Inc.","14.5","80982500","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","18.75","2886881250","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","50.1","674746800","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"ASTI","Ascent Solar Technologies, Inc.","0.78","32100900","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asti",
"AERL","Asia Entertainment & Resources Ltd","3.85","149395400","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/aerl",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.7001","37345083.1","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ASIA","AsiaInfo-Linkage, Inc.","12.16","881697280","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/asia",
"ASMI","ASM International N.V.","36.65","2030923100","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asmi",
"ASML","ASML Holding N.V.","48.52","20071219880","n/a","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","21.61","2022134140","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"APPY","AspenBio Pharma, Inc.","2.005","3228050","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"AACC","Asset Acceptance Capital Corp.","6.43","197516740","n/a","2004","Finance","Finance Companies","http://www.nasdaq.com/symbol/aacc",
"ASBC","Associated Banc-Corp","12.4","2156843600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbc",
"ASBCW","Associated Banc-Corp","1.46","5815180","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbcw",
"ASFI","Asta Funding, Inc.","9.09","133104870","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"ATEA","Astea International, Inc.","3.3799","12056103.3","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/atea",
"ASTE","Astec Industries, Inc.","27.88","635134280","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ASTX","Astex Pharmaceuticals, Inc.","2.045","190414040","n/a","1993","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/astx",
"ALOT","Astro-Med, Inc.","8.1","60336900","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"ATRO","Astronics Corporation","26.51","257359080","n/a","1972","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","1.1","21447800","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","4.1","20426200","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4.11","94451910","n/a","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"ATHN","athenahealth, Inc.","78.38","2809531100","n/a","1991","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"AFCB","Athens Bancshares Corporation","14.49","38050740","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","1.425","41892150","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"AAME","Atlantic American Corporation","2.7","57439800","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Federal Corporation","2.5","6575000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATNI","Atlantic Tele-Network, Inc.","34.73","538801220","n/a","1991","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"AAWW","Atlas Air Worldwide Holdings","41.41","1094135020","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"ATML","Atmel Corporation","6.31","2800220250","n/a","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/atml",
"ATMI","ATMI Inc.","19.93","636205460","n/a","1993","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/atmi",
"ATPG","ATP Oil & Gas Corporation","3.41","177865600","n/a","2001","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atpg",
"ATRC","AtriCure, Inc.","9.4","154968400","n/a","1979","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","201.31","404633100","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"AUBN","Auburn National Bancorporation, Inc.","22.375","81512125","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"ADNC","Audience, Inc.","20.57","417550430","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/adnc",
"AUDC","AudioCodes Ltd.","1.77","71796510","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"AAC","Australia Acquisition Corp.","10","85330000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aac",
"AACOU","Australia Acquisition Corp.","10.05","64320000","n/a","2010","Finance","Business Services","http://www.nasdaq.com/symbol/aacou",
"AACOW","Australia Acquisition Corp.","0.1","1440000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aacow",
"AUTH","AuthenTec, Inc.","4.2","186946200","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/auth",
"ADAT","Authentidate Holding Corp.","0.64","34559360","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","0.75","34347000","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","32.81","7536457000","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"ADP","Automatic Data Processing, Inc.","53.92","26371463200","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"AMAP","AutoNavi Holdings Limited","12.05","590558450","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amap",
"AUXL","Auxilium Pharmaceuticals, Inc.","25.37","1227375230","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auxl",
"AVGO","Avago Technologies Limited","34.21","8343921630","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/avgo",
"AVNR","Avanir Pharmaceuticals, Inc.","3.56","483038600","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/avnr",
"AVEO","AVEO Pharmaceuticals, Inc.","12.45","542471400","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
